transaction_id,customer_id,product,category,quantity,price,revenue,date,region
49417,1591,T-Shirt,Clothing,8,347.32,2778.56,2024-01-29,East
49418,2186,Smartphone,Electronics,6,150.38,902.28,2023-01-02,South
49419,1913,Headphones,Electronics,9,129.03,1161.27,2023-10-16,South
49420,2290,Yoga Mat,Sports,8,227.29,1818.32,2023-09-27,West
49421,2586,Plant,Home & Garden,8,127.69,1021.52,2024-05-20,South
49422,4960,Lamp,Home & Garden,5,139.58,697.9,2023-03-28,Central
49423,2302,Jeans,Clothing,4,329.34,1317.36,2024-08-27,North
49424,2326,Running Shoes,Sports,7,455.93,3191.51,2023-10-24,West
49425,4658,Lamp,Home & Garden,9,282.88,2545.92,2023-03-02,South
49426,4002,Dumbbell,Sports,10,110.94,1109.4,2024-12-23,Central
49427,1952,Plant,Home & Garden,4,335.68,1342.72,2023-06-26,Central
49428,1860,Tablet,Electronics,5,14.49,72.45,2023-08-09,East
49429,3174,Dumbbell,Sports,7,199.4,1395.8,2024-07-25,East
49430,2269,Plant,Home & Garden,2,93.59,187.18,2023-06-30,Central
49431,3871,Self-Help,Books,2,64.27,128.54,2024-09-04,West
49432,1233,T-Shirt,Clothing,9,92.57,833.13,2023-05-26,Central
49433,3714,Shoes,Clothing,9,226.68,2040.12,2024-06-30,North
49434,4656,Yoga Mat,Sports,6,289.0,1734.0,2024-09-02,East
49435,3978,Biography,Books,4,361.36,1445.44,2024-03-15,South
49436,2462,Headphones,Electronics,7,65.77,460.39,2023-08-24,East
49437,3184,T-Shirt,Clothing,10,274.84,2748.4,2023-08-24,South
49438,2809,Yoga Mat,Sports,9,491.28,4421.52,2023-07-30,West
49439,3603,T-Shirt,Clothing,4,253.91,1015.64,2023-05-19,West
49440,3806,Dumbbell,Sports,2,314.14,628.28,2024-12-19,South
49441,2172,Biography,Books,10,137.63,1376.3,2023-03-03,East
49442,1055,Lamp,Home & Garden,8,44.01,352.08,2023-12-11,North
49443,4759,Plant,Home & Garden,3,357.15,1071.45,2024-11-16,South
49444,3403,Chair,Home & Garden,1,122.79,122.79,2023-04-15,North
49445,4328,Lamp,Home & Garden,9,268.13,2413.17,2024-02-14,North
49446,3970,Smartphone,Electronics,2,154.09,308.18,2024-03-23,Central
49447,1812,Dumbbell,Sports,1,483.83,483.83,2024-11-05,West
49448,4134,Smartphone,Electronics,9,316.74,2850.66,2024-05-31,West
49449,2849,Rug,Home & Garden,5,257.87,1289.35,2023-04-01,South
49450,2959,Rug,Home & Garden,3,170.42,511.26,2023-12-11,East
49451,2086,Biography,Books,5,381.18,1905.9,2023-01-26,West
49452,1805,Jeans,Clothing,10,345.85,3458.5,2023-05-31,East
49453,4100,Plant,Home & Garden,5,75.69,378.45,2024-06-14,North
49454,2575,Headphones,Electronics,3,412.78,1238.34,2023-03-14,West
49455,4730,Tablet,Electronics,2,476.96,953.92,2024-02-22,South
49456,1599,Tablet,Electronics,1,44.66,44.66,2024-01-28,Central
49457,3615,Fiction Novel,Books,7,174.23,1219.61,2023-04-29,Central
49458,4371,Tablet,Electronics,3,208.93,626.79,2023-08-25,North
49459,3752,Bicycle,Sports,4,12.48,49.92,2023-06-23,North
49460,1611,Bicycle,Sports,5,381.14,1905.7,2024-03-12,East
49461,2238,Self-Help,Books,4,496.63,1986.52,2023-04-04,West
49462,3188,Running Shoes,Sports,8,207.45,1659.6,2023-04-24,North
49463,2949,Fiction Novel,Books,7,252.84,1769.88,2023-12-23,Central
49464,2530,Cookbook,Books,3,221.78,665.34,2023-08-16,South
49465,1560,Cookbook,Books,6,452.37,2714.22,2023-07-20,South
49466,3546,Bicycle,Sports,7,,,2023-02-22,North
49467,1626,Chair,Home & Garden,10,231.74,2317.4,2024-06-04,South
49468,3549,Bicycle,Sports,4,393.4,1573.6,2024-10-28,West
49469,3788,Fiction Novel,Books,4,497.49,1989.96,2024-07-09,North
49470,3811,Jeans,Clothing,5,402.33,2011.65,2023-08-21,East
49471,2610,Bicycle,Sports,2,414.99,829.98,2024-04-13,North
49472,4262,T-Shirt,Clothing,5,19.76,98.8,2023-02-28,North
49473,4782,Running Shoes,Sports,6,402.46,2414.76,2024-08-17,East
49474,1674,Cookbook,Books,7,435.53,3048.71,2023-02-26,East
49475,4722,Yoga Mat,Sports,4,405.64,1622.56,2023-08-14,West
49476,1048,Smartphone,Electronics,1,315.37,315.37,2023-11-13,Central
49477,2386,Headphones,Electronics,8,212.84,1702.72,2024-05-01,West
49478,2902,Fiction Novel,Books,6,106.65,639.9,2023-01-01,Central
49479,1626,Chair,Home & Garden,10,481.15,4811.5,2023-06-10,East
49480,3727,Shoes,Clothing,10,164.23,1642.3,2024-08-11,West
49481,4567,Bicycle,Sports,2,178.97,357.94,2023-09-27,Central
49482,1276,Fiction Novel,Books,3,149.3,447.9,2023-07-22,Central
49483,3094,T-Shirt,Clothing,7,46.21,323.47,2024-10-11,Central
49484,4842,Dumbbell,Sports,3,304.1,912.3,2024-11-30,North
49485,3973,Dumbbell,Sports,5,428.98,2144.9,2023-12-17,North
49486,1215,Chair,Home & Garden,5,98.44,492.2,2023-09-23,East
49487,1229,Shoes,Clothing,3,373.89,1121.67,2024-06-26,South
49488,4710,Bicycle,Sports,3,407.09,1221.27,2023-10-26,South
49489,3370,Chair,Home & Garden,1,207.38,207.38,2023-04-26,West
49490,4901,Laptop,Electronics,8,440.9,3527.2,2023-03-23,South
49491,4492,Chair,Home & Garden,6,,,2024-10-30,South
49492,3272,T-Shirt,Clothing,1,,,2024-01-01,North
49493,2685,Lamp,Home & Garden,9,473.39,4260.51,2023-04-18,North
49494,2310,Tablet,Electronics,6,388.12,2328.72,2024-05-15,South
49495,1045,Laptop,Electronics,3,379.86,1139.58,2024-12-22,North
49496,2836,T-Shirt,Clothing,2,374.05,748.1,2024-09-01,East
49497,2037,Self-Help,Books,4,449.6,1798.4,2024-08-14,South
49498,1632,Chair,Home & Garden,6,382.81,2296.86,2023-10-01,Central
49499,4979,Shoes,Clothing,7,360.98,2526.86,2023-05-08,North
49500,3422,Bicycle,Sports,3,82.24,246.72,2023-05-26,East
49501,3750,Chair,Home & Garden,1,423.1,423.1,2024-11-08,Central
49502,1986,Laptop,Electronics,9,397.43,3576.87,2024-07-11,Central
49503,1332,Rug,Home & Garden,4,24.42,97.68,2023-12-18,North
49504,2879,T-Shirt,Clothing,7,79.55,556.85,2024-05-14,
49505,3213,Biography,Books,4,479.85,1919.4,2024-12-01,North
49506,1506,Fiction Novel,Books,5,,,2024-05-08,South
49507,1116,Yoga Mat,Sports,8,259.32,2074.56,2024-04-26,West
49508,1942,T-Shirt,Clothing,8,469.97,3759.76,2023-04-15,South
49509,1635,Rug,Home & Garden,3,411.07,1233.21,2024-06-03,North
49510,2589,Tablet,Electronics,5,63.42,317.1,2024-11-13,West
49511,2462,Rug,Home & Garden,1,463.28,463.28,2024-10-08,Central
49512,4375,Lamp,Home & Garden,7,,,2024-08-28,Central
49513,3504,Headphones,Electronics,7,381.55,2670.85,2024-06-29,North
49514,2991,Dumbbell,Sports,8,111.57,892.56,2023-07-27,North
49515,1868,Self-Help,Books,3,162.09,486.27,2024-09-28,East
49516,2294,Cookbook,Books,1,497.48,497.48,2024-09-10,East
49517,2734,Rug,Home & Garden,8,427.34,3418.72,2023-01-03,North
49518,3263,T-Shirt,Clothing,5,,,2023-05-11,West
49519,1112,Biography,Books,10,436.19,4361.9,2024-06-13,West
49520,4087,Running Shoes,Sports,7,353.27,2472.89,2024-12-13,West
49521,3263,Bicycle,Sports,1,127.48,127.48,2023-04-03,South
49522,1426,Smartphone,Electronics,4,200.19,800.76,2023-04-28,North
49523,2158,Jacket,Clothing,6,440.07,2640.42,2024-12-27,South
49524,2066,Biography,Books,7,260.48,1823.36,2023-05-14,Central
49525,3811,T-Shirt,Clothing,2,374.14,748.28,2024-01-16,South
49526,1283,Cookbook,Books,5,40.09,200.45,2024-08-13,Central
49527,1833,Smartphone,Electronics,8,314.38,2515.04,2023-01-16,East
49528,4169,Jacket,Clothing,3,477.07,1431.21,2023-03-14,East
49529,4131,T-Shirt,Clothing,1,456.42,456.42,2023-06-28,North
49530,1229,Biography,Books,2,479.35,958.7,2023-07-21,
49531,2919,Plant,Home & Garden,3,312.67,938.01,2023-01-02,North
49532,2666,Biography,Books,2,404.43,808.86,2024-06-17,North
49533,1384,Shoes,Clothing,5,35.09,175.45,2023-07-10,East
49534,1158,Tablet,Electronics,10,86.9,869.0,2023-04-06,East
49535,1823,Smartphone,Electronics,3,313.35,940.05,2023-08-27,West
49536,3518,Plant,Home & Garden,8,20.68,165.44,2023-07-21,North
49537,4667,Rug,Home & Garden,1,,,2023-10-22,West
49538,1207,Jeans,Clothing,3,40.82,122.46,2024-09-04,North
49539,1173,Lamp,Home & Garden,4,275.53,1102.12,2024-09-07,East
49540,2823,Tablet,Electronics,9,305.09,2745.81,2024-05-17,West
49541,2104,T-Shirt,Clothing,5,448.2,2241.0,2024-03-05,Central
49542,2041,Lamp,Home & Garden,10,145.59,1455.9,2023-06-09,Central
49543,2016,Headphones,Electronics,6,123.43,740.58,2024-07-30,North
49544,1707,Rug,Home & Garden,4,350.34,1401.36,2023-02-26,Central
49545,4362,Headphones,Electronics,9,381.26,3431.34,2024-09-28,South
49546,2383,T-Shirt,Clothing,8,257.81,2062.48,2024-12-02,West
49547,2891,Laptop,Electronics,8,,,2023-10-28,West
49548,2302,Dumbbell,Sports,1,119.56,119.56,2023-09-24,East
49549,4022,Fiction Novel,Books,9,386.11,3474.99,2023-11-10,East
49550,3444,Laptop,Electronics,10,131.81,1318.1,2023-11-16,Central
49551,4021,Running Shoes,Sports,6,483.93,2903.58,2023-08-20,North
49552,3813,Chair,Home & Garden,7,479.34,3355.38,2024-07-26,West
49553,4213,Cookbook,Books,10,277.64,2776.4,2024-11-14,North
49554,1676,Smartphone,Electronics,9,425.69,3831.21,2024-12-25,West
49555,3564,Laptop,Electronics,6,492.58,2955.48,2023-06-20,North
49556,4322,Shoes,Clothing,5,65.59,327.95,2024-05-13,North
49557,1661,Laptop,Electronics,8,147.67,1181.36,2023-09-19,East
49558,2563,Cookbook,Books,4,267.11,1068.44,2023-10-20,South
49559,2260,Lamp,Home & Garden,8,271.6,2172.8,2023-07-09,Central
49560,4203,Jeans,Clothing,4,157.39,629.56,2024-02-12,Central
49561,3353,Cookbook,Books,1,147.83,147.83,2023-07-04,North
49562,1357,Headphones,Electronics,7,403.11,2821.77,2024-09-20,North
49563,2308,Fiction Novel,Books,1,405.86,405.86,2024-02-06,North
49564,2316,Fiction Novel,Books,2,243.58,487.16,2023-02-25,South
49565,4234,Lamp,Home & Garden,3,441.34,1324.02,2023-02-16,Central
49566,4987,Headphones,Electronics,1,73.56,73.56,2023-08-04,Central
49567,1418,Running Shoes,Sports,6,,,2023-03-28,Central
49568,4810,Shoes,Clothing,3,322.58,967.74,2024-09-07,South
49569,2491,Chair,Home & Garden,3,261.15,783.45,2024-01-06,North
49570,1641,Jacket,Clothing,9,421.53,3793.77,2023-10-03,South
49571,4955,Smartphone,Electronics,8,265.12,2120.96,2023-03-15,South
49572,2593,T-Shirt,Clothing,2,60.31,120.62,2023-04-07,East
49573,1506,Self-Help,Books,9,,,2024-07-19,North
49574,2681,Self-Help,Books,10,,,2024-03-22,West
49575,2501,Self-Help,Books,2,354.21,708.42,2024-06-11,North
49576,2385,Running Shoes,Sports,2,183.6,367.2,2024-07-09,East
49577,1311,Biography,Books,3,118.66,355.98,2023-07-19,East
49578,2657,Biography,Books,3,333.0,999.0,2024-01-09,South
49579,3751,Headphones,Electronics,8,276.58,2212.64,2023-07-19,North
49580,1244,Self-Help,Books,2,482.04,964.08,2024-01-20,Central
49581,1476,Running Shoes,Sports,1,55.54,55.54,2023-06-20,Central
49582,1614,Dumbbell,Sports,5,217.18,1085.9,2024-09-02,Central
49583,4962,Chair,Home & Garden,1,338.62,338.62,2024-06-05,West
49584,3483,Running Shoes,Sports,3,280.36,841.08,2024-07-31,
49585,1249,Biography,Books,6,111.82,670.92,2023-03-21,East
49586,4093,Jacket,Clothing,6,356.24,2137.44,2024-02-10,West
49587,3524,Lamp,Home & Garden,5,438.91,2194.55,2024-05-10,East
49588,2595,Bicycle,Sports,1,234.83,234.83,2023-11-02,East
49589,2773,Plant,Home & Garden,1,137.78,137.78,2023-03-09,North
49590,2929,Smartphone,Electronics,3,27.94,83.82,2024-07-25,Central
49591,2875,Biography,Books,10,98.9,989.0,2023-01-31,Central
49592,1510,Self-Help,Books,8,86.81,694.48,2023-05-04,West
49593,4967,Lamp,Home & Garden,9,228.23,2054.07,2023-10-02,East
49594,4407,Yoga Mat,Sports,7,209.98,1469.86,2024-10-05,East
49595,2669,Jeans,Clothing,3,114.84,344.52,2023-12-05,South
49596,2872,Yoga Mat,Sports,3,267.18,801.54,2024-08-10,North
49597,1773,Rug,Home & Garden,5,215.33,1076.65,2023-06-27,South
49598,2365,Running Shoes,Sports,4,465.89,1863.56,2023-05-14,South
49599,4409,Plant,Home & Garden,4,324.11,1296.44,2023-06-25,Central
49600,4551,Self-Help,Books,5,482.46,2412.3,2024-02-10,South
49601,1923,Cookbook,Books,6,282.7,1696.2,2023-04-07,West
49602,4113,Fiction Novel,Books,2,316.14,632.28,2023-02-20,Central
49603,1073,Lamp,Home & Garden,7,197.34,1381.38,2023-08-11,North
49604,1808,Self-Help,Books,1,326.47,326.47,2023-11-05,
49605,3878,Laptop,Electronics,4,26.01,104.04,2024-07-20,South
49606,2045,Jacket,Clothing,1,114.13,114.13,2024-12-07,East
49607,3267,Rug,Home & Garden,5,135.92,679.6,2024-10-01,South
49608,3126,Fiction Novel,Books,9,275.67,2481.03,2023-04-02,Central
49609,1234,Tablet,Electronics,1,386.03,386.03,2023-07-09,West
49610,3204,Dumbbell,Sports,5,177.98,889.9,2023-06-20,West
49611,3374,Jeans,Clothing,9,312.55,2812.95,2024-01-26,North
49612,4185,Jeans,Clothing,1,35.89,35.89,2023-09-11,North
49613,4873,Fiction Novel,Books,10,115.31,1153.1,2024-03-17,East
49614,4679,Plant,Home & Garden,9,153.57,1382.13,2024-06-25,East
49615,1641,Lamp,Home & Garden,10,,,2023-12-08,Central
49616,4993,Tablet,Electronics,8,170.96,1367.68,2024-12-25,West
49617,1620,Rug,Home & Garden,4,39.91,159.64,2023-09-20,North
49618,4658,Biography,Books,7,267.3,1871.1,2024-12-02,West
49619,1984,Jacket,Clothing,1,174.72,174.72,2023-12-25,East
49620,2298,T-Shirt,Clothing,3,54.06,162.18,2023-11-06,Central
49621,4452,Jacket,Clothing,10,462.08,4620.8,2023-12-30,West
49622,4091,Fiction Novel,Books,4,128.3,513.2,2024-01-21,East
49623,4744,Dumbbell,Sports,1,309.32,309.32,2024-08-26,Central
49624,4280,Cookbook,Books,9,62.99,566.91,2023-11-28,West
49625,4955,Jacket,Clothing,9,291.88,2626.92,2024-08-05,West
49626,3653,Jeans,Clothing,3,459.59,1378.77,2023-04-06,South
49627,2617,Lamp,Home & Garden,3,443.53,1330.59,2023-06-01,West
49628,3911,Jeans,Clothing,3,251.15,753.45,2023-02-12,Central
49629,4687,Laptop,Electronics,5,180.23,901.15,2023-04-06,South
49630,3796,Cookbook,Books,5,309.51,1547.55,2024-08-25,North
49631,2795,Chair,Home & Garden,3,313.77,941.31,2023-04-09,North
49632,4231,Chair,Home & Garden,10,29.69,296.9,2024-11-30,North
49633,3962,Running Shoes,Sports,8,240.0,1920.0,2023-04-24,East
49634,3946,Yoga Mat,Sports,7,22.94,160.58,2023-10-26,West
49635,4045,T-Shirt,Clothing,3,148.36,445.08,2024-07-13,East
49636,1859,Headphones,Electronics,7,406.51,2845.57,2023-01-12,East
49637,3620,Headphones,Electronics,4,208.92,835.68,2023-06-01,Central
49638,3085,Lamp,Home & Garden,3,66.45,199.35,2023-12-15,East
49639,3165,Fiction Novel,Books,8,238.36,1906.88,2023-06-30,West
49640,3437,Bicycle,Sports,8,175.49,1403.92,2024-06-09,South
49641,4895,Chair,Home & Garden,2,372.57,745.14,2023-10-09,North
49642,3727,Yoga Mat,Sports,9,93.2,838.8,2024-08-28,West
49643,1376,Yoga Mat,Sports,3,358.11,1074.33,2024-12-29,East
49644,3896,Smartphone,Electronics,2,410.56,821.12,2023-11-28,West
49645,2897,Lamp,Home & Garden,4,106.69,426.76,2024-02-13,West
49646,1375,Headphones,Electronics,9,468.19,4213.71,2023-07-01,Central
49647,2604,Headphones,Electronics,9,106.0,954.0,2024-12-08,South
49648,1594,Rug,Home & Garden,2,228.7,457.4,2023-11-05,Central
49649,3794,Cookbook,Books,2,439.66,879.32,2023-07-21,East
49650,2065,Running Shoes,Sports,2,272.26,544.52,2023-05-29,West
49651,4682,Laptop,Electronics,2,249.14,498.28,2023-01-19,North
49652,4541,Cookbook,Books,5,425.34,2126.7,2024-02-14,North
49653,3007,Jacket,Clothing,5,281.3,1406.5,2024-12-13,
49654,3505,Plant,Home & Garden,2,320.36,640.72,2024-05-23,East
49655,4201,Shoes,Clothing,7,246.59,1726.13,2024-04-22,East
49656,2051,Jeans,Clothing,5,495.19,2475.95,2024-06-18,East
49657,4816,Lamp,Home & Garden,7,418.47,2929.29,2024-10-25,Central
49658,3788,Running Shoes,Sports,6,308.05,1848.3,2024-11-03,South
49659,1628,Cookbook,Books,1,320.49,320.49,2024-08-16,Central
49660,4984,Jeans,Clothing,2,345.95,691.9,2023-01-01,Central
49661,3373,Jeans,Clothing,10,101.23,1012.3,2024-07-18,West
49662,2532,Fiction Novel,Books,9,23.57,212.13,2023-07-01,
49663,3666,Jacket,Clothing,2,99.19,198.38,2024-06-01,North
49664,4962,Plant,Home & Garden,4,171.86,687.44,2024-04-11,South
49665,3372,Biography,Books,3,118.45,355.35,2024-03-25,North
49666,2830,Smartphone,Electronics,8,255.94,2047.52,2024-03-28,Central
49667,4974,Headphones,Electronics,1,233.46,233.46,2024-01-09,Central
49668,2183,Running Shoes,Sports,5,425.83,2129.15,2023-05-03,Central
49669,3563,Jeans,Clothing,6,387.19,2323.14,2023-05-25,North
49670,4732,Chair,Home & Garden,8,432.68,3461.44,2024-03-13,East
49671,1745,Self-Help,Books,5,356.04,1780.2,2023-10-01,North
49672,2277,Jacket,Clothing,6,389.93,2339.58,2024-02-16,North
49673,2951,Chair,Home & Garden,2,90.89,181.78,2023-02-27,West
49674,3295,Lamp,Home & Garden,4,251.72,1006.88,2023-03-22,South
49675,4921,Tablet,Electronics,6,381.02,2286.12,2023-05-25,West
49676,4424,Tablet,Electronics,2,468.41,936.82,2023-06-22,East
49677,3445,Chair,Home & Garden,5,312.27,1561.35,2023-10-06,South
49678,3629,Jeans,Clothing,1,109.15,109.15,2023-04-30,Central
49679,3250,Biography,Books,10,258.2,2582.0,2023-05-15,West
49680,2325,Bicycle,Sports,1,105.68,105.68,2023-07-24,Central
49681,2171,T-Shirt,Clothing,6,306.18,1837.08,2023-12-30,Central
49682,1220,Rug,Home & Garden,10,391.66,3916.6,2024-06-12,South
49683,4769,Fiction Novel,Books,4,335.92,1343.68,2024-09-14,North
49684,3914,Yoga Mat,Sports,5,236.88,1184.4,2023-06-23,Central
49685,2871,Lamp,Home & Garden,8,,,2024-09-22,North
49686,4631,Self-Help,Books,9,281.37,2532.33,2024-02-06,West
49687,3310,Fiction Novel,Books,2,491.93,983.86,2024-10-18,East
49688,3343,Running Shoes,Sports,2,50.54,101.08,2024-11-04,South
49689,4386,Chair,Home & Garden,2,381.57,763.14,2023-11-30,South
49690,4067,Laptop,Electronics,6,362.81,2176.86,2024-12-21,East
49691,3339,Jacket,Clothing,7,171.21,1198.47,2023-09-14,Central
49692,1683,Dumbbell,Sports,3,136.14,408.42,2023-06-27,East
49693,1875,Jacket,Clothing,5,250.95,1254.75,2023-02-01,South
49694,2054,Running Shoes,Sports,4,34.65,138.6,2024-01-11,South
49695,4753,Laptop,Electronics,10,281.33,2813.3,2023-05-31,East
49696,4115,Jeans,Clothing,5,129.28,646.4,2023-11-12,East
49697,2962,Biography,Books,3,190.89,572.67,2023-02-21,North
49698,3602,Fiction Novel,Books,7,104.69,732.83,2023-02-27,Central
49699,4205,T-Shirt,Clothing,6,495.48,2972.88,2023-07-23,Central
49700,1348,Chair,Home & Garden,6,401.9,2411.4,2023-08-19,South
49701,1218,Cookbook,Books,3,338.57,1015.71,2023-03-27,
49702,2022,Bicycle,Sports,3,348.27,1044.81,2023-04-03,Central
49703,1449,Plant,Home & Garden,3,408.24,1224.72,2024-07-24,North
49704,1503,Yoga Mat,Sports,6,436.02,2616.12,2023-07-18,Central
49705,1085,Laptop,Electronics,2,452.89,905.78,2024-03-01,North
49706,4322,Biography,Books,8,283.04,2264.32,2023-05-16,Central
49707,2288,Tablet,Electronics,1,61.11,61.11,2024-08-03,East
49708,1522,Rug,Home & Garden,6,131.8,790.8,2024-05-19,South
49709,4151,Yoga Mat,Sports,5,74.44,372.2,2023-06-14,West
49710,4692,Self-Help,Books,2,458.85,917.7,2023-03-07,South
49711,3508,T-Shirt,Clothing,8,11.03,88.24,2024-03-30,North
49712,4061,Laptop,Electronics,8,278.11,2224.88,2024-02-14,South
49713,1629,Self-Help,Books,9,260.39,2343.51,2024-10-12,West
49714,3299,T-Shirt,Clothing,7,397.81,2784.67,2023-07-29,West
49715,1017,Lamp,Home & Garden,5,271.93,1359.65,2024-09-18,East
49716,4327,T-Shirt,Clothing,9,464.2,4177.8,2023-05-18,South
49717,2268,Chair,Home & Garden,2,68.82,137.64,2023-08-22,East
49718,2176,Tablet,Electronics,2,122.57,245.14,2023-03-16,South
49719,2632,T-Shirt,Clothing,9,153.99,1385.91,2023-12-11,South
49720,1499,Yoga Mat,Sports,9,166.68,1500.12,2024-07-02,Central
49721,1457,Bicycle,Sports,8,,,2024-01-05,East
49722,4769,Dumbbell,Sports,4,,,2023-04-09,North
49723,4613,Chair,Home & Garden,1,475.66,475.66,2023-08-28,West
49724,1114,Jeans,Clothing,1,,,2024-06-07,West
49725,1752,Fiction Novel,Books,1,487.58,487.58,2023-03-21,West
49726,1768,Jeans,Clothing,3,306.79,920.37,2024-02-26,Central
49727,3494,Jeans,Clothing,5,285.32,1426.6,2024-07-23,East
49728,3400,Tablet,Electronics,10,236.48,2364.8,2023-01-28,South
49729,3672,Cookbook,Books,6,205.45,1232.7,2024-12-18,Central
49730,2870,Dumbbell,Sports,9,71.07,639.63,2024-06-10,Central
49731,3588,Plant,Home & Garden,5,101.52,507.6,2024-08-09,South
49732,1321,Biography,Books,9,49.42,444.78,2023-03-13,Central
49733,4530,Dumbbell,Sports,4,,,2023-07-21,South
49734,2972,Chair,Home & Garden,5,94.61,473.05,2023-02-24,West
49735,1225,Fiction Novel,Books,2,438.37,876.74,2023-03-02,West
49736,4827,Chair,Home & Garden,4,,,2023-06-09,West
49737,1360,Plant,Home & Garden,4,244.11,976.44,2024-05-04,South
49738,2554,Bicycle,Sports,3,114.1,342.3,2023-01-25,West
49739,1833,Tablet,Electronics,7,480.54,3363.78,2024-04-07,East
49740,1111,Running Shoes,Sports,5,282.43,1412.15,2024-07-09,East
49741,1211,Cookbook,Books,8,423.43,3387.44,2024-10-19,Central
49742,2256,Dumbbell,Sports,7,303.12,2121.84,2023-05-13,Central
49743,1947,Running Shoes,Sports,5,111.6,558.0,2023-12-26,East
49744,1158,Yoga Mat,Sports,6,240.78,1444.68,2023-06-14,East
49745,3619,Biography,Books,7,184.22,1289.54,2023-09-29,Central
49746,2908,Cookbook,Books,2,409.0,818.0,2024-05-20,West
49747,2347,Rug,Home & Garden,4,349.55,1398.2,2024-04-13,Central
49748,4164,Plant,Home & Garden,9,476.93,4292.37,2024-11-19,South
49749,2271,Self-Help,Books,5,158.73,793.65,2024-09-24,East
49750,3717,Plant,Home & Garden,5,425.57,2127.85,2023-04-19,West
49751,4212,Bicycle,Sports,4,145.67,582.68,2023-03-16,East
49752,1910,T-Shirt,Clothing,1,292.65,292.65,2023-10-29,East
49753,4070,T-Shirt,Clothing,5,259.58,1297.9,2023-04-12,North
49754,3451,Chair,Home & Garden,1,81.47,81.47,2023-10-08,East
49755,4803,Plant,Home & Garden,1,324.76,324.76,2023-03-26,East
49756,1403,Tablet,Electronics,3,56.47,169.41,2024-11-13,South
49757,2841,Yoga Mat,Sports,1,323.27,323.27,2024-10-06,South
49758,3648,Dumbbell,Sports,8,218.46,1747.68,2024-06-28,South
49759,2690,Smartphone,Electronics,8,384.22,3073.76,2023-10-25,North
49760,4485,Headphones,Electronics,7,116.81,817.67,2024-10-26,South
